YEAR_MONTH,COMPANY_CODE_DESC,CUSTOMER,DIVISION_NAME,SALES,COGS,GROSS_PROFIT,OPERATING_EXPENSE,OPERATING_INCOME,NPAT,EBITDA
2022-03-01,RUNFAST GO,3000010251,Bulk Transportation,407.9,361.1,46.8,27.9,19,17.9,19.6
2022-03-01,RUNFAST GO,3000018257,Bulk Transportation,176.7,139.3,37.4,12,25.3,23,25.6
2022-01-01,RUNFAST GO,3000001028,Bulk Transportation,25.6,22.9,2.7,3.4,-0.7,-0.7,-0.6
2022-01-01,RUNFAST GO,3000008761,Bulk Transportation,889.2,867.8,21.4,116.4,-95,-103.9,-92.1
2022-01-01,RUNFAST GO,3000019368,Bulk Transportation,70.5,71.9,-1.5,9.2,-10.7,-11.7,-10.5
2022-01-01,RUNFAST GO,3000018257,Bulk Transportation,30.8,27.9,2.9,4,-1.1,-1.3,-1
2022-01-01,RUNFAST GO,3000010251,Bulk Transportation,175.5,160.5,15,23,-8,-8.8,-7.4
2022-01-01,RUNFAST GO,3000021742,Bulk Transportation,330.8,289.4,41.4,43.3,-1.9,-2.3,-0.7
2022-01-01,RUNFAST GO,3000007274,Bulk Transportation,40.9,38.8,2.2,5.4,-3.2,-3.5,-3.1
2022-03-01,RUNFAST GO,3000008761,Bulk Transportation,301,279,22.1,20.5,1.6,13.3,2.1
2022-03-01,RUNFAST GO,3000019368,Bulk Transportation,25.7,20.3,5.5,1.8,3.7,4.6,3.8
2022-03-01,RUNFAST GO,3000017985,Bulk Transportation,46,41.3,4.7,3.1,1.6,1.1,1.7
2022-08-01,RUNFAST GO,3000021048,Non Bulk Transport & Rental,7.6,6.2,1.4,0.6,0.8,0.5,1.5
2022-08-01,RUNFAST GO,3000015441,Non Bulk Transport & Rental,32,21.2,10.8,2.4,8.4,7.7,11.1
2022-08-01,RUNFAST GO,3000019640,Non Bulk Transport & Rental,4.1,2.8,1.3,0.3,1,0.8,1.4
2022-07-01,RUNFAST GO,3000015441,Non Bulk Transport & Rental,36.9,27.2,9.7,2,7.8,7.6,8.6
2022-07-01,RUNFAST GO,3000019640,Non Bulk Transport & Rental,5.7,4.7,0.9,0.3,0.6,0.6,0.8
2022-05-01,RUNFAST GO,3000021048,Non Bulk Transport & Rental,12,8.6,3.4,0.7,2.7,2.3,4.4
2022-06-01,RUNFAST GO,3000021048,Non Bulk Transport & Rental,19.6,17.2,2.4,2.5,-0.1,-0.4,3
2022-06-01,RUNFAST GO,3000015441,Non Bulk Transport & Rental,53.3,43.5,9.8,6.7,3.1,0.9,8.6
2022-01-01,RUNFAST GO,3000021048,Non Bulk Transport & Rental,11.6,9,2.7,1,1.7,1.6,2.8
2022-01-01,RUNFAST GO,3000002495,Non Bulk Transport & Rental,7.8,7.9,-0.1,0.7,-0.8,-1.3,-0.1
2022-01-01,RUNFAST GO,3000014348,Non Bulk Transport & Rental,2.9,2.2,0.7,0.3,0.4,0.2,0.7
2022-08-01,RUNFAST GO,3000018782,Non Bulk Transport & Rental,103.3,105.2,-1.9,7.8,-9.7,-8.9,-8.8
2022-07-01,RUNFAST GO,3000018782,Non Bulk Transport & Rental,205.6,185.1,20.5,10.9,9.6,12.3,10.8
2022-07-01,RUNFAST GO,3000022543,Non Bulk Transport & Rental,13,20.7,-7.7,0.7,-8.4,-8.4,-8.3
2022-05-01,RUNFAST GO,3000018782,Non Bulk Transport & Rental,366.9,316.7,50.3,22.3,27.9,30.7,30.5
2022-05-01,RUNFAST GO,3000019640,Non Bulk Transport & Rental,5,4.2,0.7,0.3,0.4,0.5,0.5
2022-06-01,RUNFAST GO,3000019640,Non Bulk Transport & Rental,5.1,4.7,0.4,0.6,-0.3,-0.1,-0.2
2022-06-01,RUNFAST GO,3000018782,Non Bulk Transport & Rental,102.1,81.5,20.7,12.7,8,19,9.4
2022-06-01,RUNFAST GO,3000020661,Non Bulk Transport & Rental,9.1,8.2,0.9,1.1,-0.2,-0.3,-0.1
2022-06-01,RUNFAST GO,3000022543,Non Bulk Transport & Rental,13,2.4,10.6,1.6,9,9.4,9.2
2022-04-01,RUNFAST GO,3000020903,Non Bulk Transport & Rental,5.3,4.6,0.7,0.5,0.1,0.2,0.2
2022-04-01,RUNFAST GO,3000018782,Non Bulk Transport & Rental,204.6,169.7,34.9,20.7,14.2,25.7,16.2
2022-05-01,RUNFAST GO,3000020903,Non Bulk Transport & Rental,14.4,11.6,2.9,0.9,2,2.1,2.1
2022-02-01,RUNFAST GO,3000018782,Non Bulk Transport & Rental,119.4,117.5,1.9,15.2,-13.3,-16.5,-11.7
2022-03-01,RUNFAST GO,3000018782,Non Bulk Transport & Rental,546.1,499.7,46.3,31.2,15.1,1,18.3
2022-01-01,RUNFAST GO,3000018782,Non Bulk Transport & Rental,342.4,293.8,48.6,30.2,18.4,21.4,21.5
2022-02-01,RUNFAST GO,3000012293,Non Bulk Transport & Rental,1.9,1.6,0.3,0.2,0.1,0,0.1
2022-06-01,RUNFAST GO,3000015441,Export Import,4.1,2.6,1.5,0.1,1.4,1.6,1.9
2022-07-01,RUNFAST GO,3000014772,Export Import,2.4,1.3,1.1,0.1,1,1.2,1
2022-05-01,RUNFAST GO,3000014772,Export Import,7.2,4.1,3.1,0.8,2.4,2.5,2.4
2022-06-01,RUNFAST GO,3000014772,Export Import,9,4.1,4.9,0.3,4.6,5.5,4.6
2022-06-01,RUNFAST GO,3000014295,Export Import,6.4,4.5,1.9,0.2,1.7,1.7,1.7
2022-04-01,RUNFAST GO,3000014772,Export Import,11.8,6.3,5.5,0.6,4.9,5.5,4.9
2022-02-01,RUNFAST GO,3000014295,Export Import,1.3,0.9,0.4,0.2,0.2,0.2,0.2
2022-03-01,RUNFAST GO,3000014772,Export Import,8.3,5.4,2.9,0.6,2.4,1.9,2.4
2022-01-01,RUNFAST GO,3000014772,Export Import,4.6,2.2,2.4,0.1,2.2,2.4,2.2
2022-01-01,RUNFAST GO,3000018580,Export Import,9.7,6,3.6,0.3,3.3,3.6,3.3
2022-03-01,RUNFAST GO,3000018580,Export Import,11.4,8.5,2.9,0.8,2.1,1.6,2.1
2022-03-01,RUNFAST GO,3000008806,Export Import,2.8,2.1,0.7,0.2,0.5,0.4,0.5
2022-05-01,RUNFAST GO,3000022026,Export Import,13,12,1,1.4,-0.4,-0.4,-0.4
2022-04-01,RUNFAST GO,3000022085,Export Import,69,45.1,23.9,3.6,20.3,21.7,20.4
2022-02-01,RUNFAST GO,3000005458,Export Import,215,244.3,-29.3,39.3,-68.7,-64.1,-67.6
2022-03-01,RUNFAST GO,3000022026,Export Import,13,11.7,1.3,0.9,0.4,0.4,0.4
2022-03-01,RUNFAST GO,3000021985,Export Import,529.2,564.2,-35.1,36.7,-71.8,-64.8,-70.8
2022-07-01,LIQUIDTANK,3000021234,Liquid Trading,74.8,73.8,1,0,1,1,1
2022-05-01,LIQUIDTANK,3000021234,Liquid Trading,70.8,69.9,0.9,0,0.9,0.9,0.9
2022-06-01,LIQUIDTANK,3000021234,Liquid Trading,75.8,74.9,0.9,0,0.9,0.9,0.9
2022-04-01,LIQUIDTANK,3000021234,Liquid Trading,64.4,63.4,1,0,1,1,1
2022-03-01,LIQUIDTANK,3000021234,Liquid Trading,50.4,49.6,0.8,0,0.8,0.8,0.8
2022-02-01,LIQUIDTANK,3000021234,Liquid Trading,48.4,47.6,0.8,0,0.8,0.8,0.8
2022-07-01,STORE ALL PRO,8000000010,Bulk Warehouse,647.2,717.4,-70.3,172.9,-243.1,-313,-195.4
2022-08-01,STORE ALL PRO,8000000010,Bulk Warehouse,893.2,757.2,135.9,257.3,-121.4,-21.3,-55.4
2022-06-01,STORE ALL PRO,8000000010,Bulk Warehouse,1503.6,926.3,577.2,408.8,168.5,87.2,213.1
2022-05-01,STORE ALL PRO,8000000010,Bulk Warehouse,992.6,840.1,152.6,271.3,-118.7,-144.3,-82.4
2022-03-01,STORE ALL PRO,8000000010,Bulk Warehouse,975.5,833.4,142.1,280.1,-138,-149.1,-101.5
2022-04-01,STORE ALL PRO,8000000010,Bulk Warehouse,491.4,857,-365.5,197.2,-562.7,-708.7,-539.5
2022-01-01,STORE ALL PRO,8000000010,Bulk Warehouse,674.2,723.6,-49.3,196.7,-246,-235.3,-218.8
2022-02-01,STORE ALL PRO,8000000010,Bulk Warehouse,1069.4,839.9,229.4,277,-47.6,-53.6,-14.1
2022-07-01,STORE ALL PRO,3000011671,Bulk Warehouse,1635.4,1332.7,302.7,456.7,-154,12.1,2.4
2022-08-01,STORE ALL PRO,3000011671,Bulk Warehouse,1554,1190.1,363.9,452.2,-88.3,13.6,65
2022-06-01,STORE ALL PRO,3000011671,Bulk Warehouse,1037.7,895.9,141.8,276,-134.3,-152.4,-63.9
2022-05-01,STORE ALL PRO,3000011671,Bulk Warehouse,1179.7,1170.7,9,363.2,-354.2,-373.4,-272.9
2022-03-01,STORE ALL PRO,3000011671,Bulk Warehouse,1554.5,1553.1,1.4,449.1,-447.9,-449.9,-361.5
2022-04-01,STORE ALL PRO,3000011671,Bulk Warehouse,1395.2,1325.7,69.5,556.4,-486.8,-458.2,-401.8
2022-01-01,STORE ALL PRO,3000011671,Bulk Warehouse,1151.6,1163.5,-12,505,-516.9,-440.3,-431.7
2022-02-01,STORE ALL PRO,3000011671,Bulk Warehouse,1277,1257.6,19.5,470.9,-451.5,-456.4,-370.8
2022-01-01,STORE ALL PRO,3000004561,Bulk Warehouse,254.2,238.8,15.4,0,15.4,50.2,25.5
2022-02-01,STORE ALL PRO,3000004561,Bulk Warehouse,130.4,144.7,-14.4,0,-14.4,-15.1,-5.7
2022-07-01,STORE ALL PRO,3000004560,Bulk Warehouse,98,67.7,30.2,26.2,4.1,20,11.7
2022-01-01,STORE ALL PRO,3000004560,Bulk Warehouse,430.1,512.2,-82.1,0,-82.1,-292.9,-79.3
2022-03-01,STORE ALL PRO,3000004560,Bulk Warehouse,314.4,290.7,23.7,91.2,-67.5,-64.7,-56.5
2022-02-01,STORE ALL PRO,3000004560,Bulk Warehouse,477.1,427.6,49.5,0,49.5,50.6,50.9
2022-07-01,STORE ALL PRO,3000008984,Bulk Warehouse,1327,951.7,375.3,227.9,147.5,137.8,210.4
2022-08-01,STORE ALL PRO,3000008984,Bulk Warehouse,1181.3,880.8,300.5,230.5,70,94.1,135.1
2022-06-01,STORE ALL PRO,3000008984,Bulk Warehouse,1045.7,755.7,290,224.8,65.3,-29.8,91.2
2022-05-01,STORE ALL PRO,3000008984,Bulk Warehouse,1280,888.3,391.7,260.2,131.5,66.1,164.3
2022-03-01,STORE ALL PRO,3000008984,Bulk Warehouse,860.5,732.1,128.4,253.9,-125.5,-138,-93.5
2022-04-01,STORE ALL PRO,3000008984,Bulk Warehouse,1052.2,825.4,226.8,347.1,-120.3,-134.4,-86.3
2022-01-01,STORE ALL PRO,3000008984,Bulk Warehouse,1172.5,928.8,243.7,372.6,-128.9,-112.9,-87.9
2022-02-01,STORE ALL PRO,3000008984,Bulk Warehouse,857.5,724.2,133.2,290,-156.7,-160.3,-125.5
2022-08-01,STORE ALL PRO,3000004560,Bulk Warehouse,212.5,175.5,37,61.1,-24.1,-2.8,-7.4
2022-06-01,STORE ALL PRO,3000004560,Bulk Warehouse,255.8,263.4,-7.7,68.3,-75.9,-74.9,-68.4
2022-05-01,STORE ALL PRO,3000004560,Bulk Warehouse,120.7,120.9,-0.2,31,-31.2,-30.9,-26.9
2022-04-01,STORE ALL PRO,3000004560,Bulk Warehouse,117.8,117.6,0.2,47,-46.8,-47.5,-42.1
2022-07-01,STORE ALL PRO,3000021485,Bulk Warehouse,274.2,240.4,33.7,56.4,-22.6,-30.7,-10
2022-06-01,STORE ALL PRO,3000021485,Bulk Warehouse,236.1,194.3,41.8,43.3,-1.5,33.7,3
2022-05-01,STORE ALL PRO,3000021485,Bulk Warehouse,378.1,277.2,100.9,64.7,36.2,69.3,43.1
2022-03-01,STORE ALL PRO,3000021485,Bulk Warehouse,231.6,123.1,108.5,42.8,65.7,71.9,70
2022-04-01,STORE ALL PRO,3000021485,Bulk Warehouse,230.1,176.6,53.4,75.9,-22.4,3.8,-16.3
2022-02-01,STORE ALL PRO,3000021485,Bulk Warehouse,557.3,438.1,119.2,32.9,86.2,59.4,89.9
2022-01-01,STORE ALL PRO,3000004389,Bulk Warehouse,55.8,47,8.8,0,8.8,29.5,9.6
2022-02-01,STORE ALL PRO,3000004389,Bulk Warehouse,0.3,1.6,-1.3,0,-1.3,-1.4,-0.9
2022-07-01,STORE ALL PRO,3000000709,Package Warehouse,394,81.5,312.5,58.3,254.2,408.6,277.2
2022-07-01,STORE ALL PRO,3000007662,Package Warehouse,411.2,313.8,97.5,60.8,36.6,94.6,73
2022-07-01,STORE ALL PRO,3000002698,Package Warehouse,12.6,6.4,6.2,1.9,4.4,7.6,5.4
2022-07-01,STORE ALL PRO,3000018702,Package Warehouse,101.5,36.1,65.3,15,50.4,83.1,57.8
2022-07-01,STORE ALL PRO,3000018542,Package Warehouse,2.5,1.4,1.1,0.4,0.8,1.3,1
2022-07-01,STORE ALL PRO,8000000027,Package Warehouse,1778,982,796.1,299.7,496.3,445.3,584.6
2022-07-01,STORE ALL PRO,3000020093,Package Warehouse,5.1,1.8,3.3,0.8,2.6,4.2,2.9
2022-07-01,STORE ALL PRO,3000020184,Package Warehouse,17.9,13,4.9,2.7,2.2,4.6,4.2
2022-07-01,STORE ALL PRO,3000017758,Package Warehouse,132.3,112.3,20,19.5,0.5,13.8,11.7
2022-07-01,STORE ALL PRO,3000019518,Package Warehouse,245.7,258,-12.2,38.2,-50.5,-61.2,-34.2
2022-07-01,STORE ALL PRO,3000020617,Package Warehouse,33.1,33.1,0,4.9,-4.9,-3.8,-1.9
2022-07-01,STORE ALL PRO,3000020798,Package Warehouse,1.4,0.5,0.9,0.2,0.7,1.2,0.8
2022-07-01,STORE ALL PRO,3000004465,Package Warehouse,894.2,1106,-211.8,131.8,-343.6,-409.6,-277.1
2022-07-01,STORE ALL PRO,3000007612,Package Warehouse,4.5,2.1,2.5,0.7,1.8,3.1,2.2
2022-07-01,STORE ALL PRO,3000007907,Package Warehouse,9.6,0.7,8.9,1.4,7.5,11.9,8
2022-07-01,STORE ALL PRO,3000012147,Package Warehouse,7.1,4.6,2.5,1.1,1.5,2.9,2.1
2022-07-01,STORE ALL PRO,3000016583,Package Warehouse,22.1,4,18.1,3.3,14.8,23.7,16.1
2022-07-01,STORE ALL PRO,3000004974,Package Warehouse,135,175.6,-40.6,19.8,-60.4,-74.8,-46
2022-07-01,STORE ALL PRO,3000007550,Package Warehouse,638.3,598.6,39.5,126.4,-86.9,-79.3,-20.3
2022-07-01,STORE ALL PRO,3000002046,Package Warehouse,90,156.9,-66.9,16.7,-83.6,-114.3,-74
2022-07-01,STORE ALL PRO,3000015283,Package Warehouse,6.1,3.2,2.9,0.9,2,3.5,2.4
2022-07-01,STORE ALL PRO,3000003459,Package Warehouse,17.6,11.4,6.2,2.6,3.6,7,5.2
2022-08-01,STORE ALL PRO,3000020617,Package Warehouse,12.6,26.8,-14.2,2.1,-16.2,-20.2,-15.4
2022-08-01,STORE ALL PRO,3000007612,Package Warehouse,3.1,1.7,1.4,0.5,0.9,1.4,1.1
2022-08-01,STORE ALL PRO,3000012147,Package Warehouse,4.4,2.7,1.7,0.7,0.9,1.6,1.2
2022-08-01,STORE ALL PRO,3000015283,Package Warehouse,3.7,2.1,1.6,0.6,1,1.6,1.2
2022-08-01,STORE ALL PRO,3000016583,Package Warehouse,21.9,3.7,18.2,3.6,14.6,20.9,15.9
2022-08-01,STORE ALL PRO,3000018702,Package Warehouse,82.7,28.6,54.1,13.6,40.5,58.8,45.8
2022-08-01,STORE ALL PRO,3000018542,Package Warehouse,1.4,0.6,0.8,0.2,0.6,0.9,0.6
2022-08-01,STORE ALL PRO,8000000027,Package Warehouse,1091.1,826.8,264.2,222,42.2,63.2,104.7
2022-08-01,STORE ALL PRO,3000007907,Package Warehouse,7.3,0.8,6.5,1.2,5.3,7.5,5.7
2022-08-01,STORE ALL PRO,3000020093,Package Warehouse,5.1,1.3,3.8,0.8,3,4.4,3.3
2022-08-01,STORE ALL PRO,3000020184,Package Warehouse,32,23.8,8.2,5.3,2.8,4.5,5
2022-08-01,STORE ALL PRO,3000017758,Package Warehouse,133.1,144.3,-11.2,21.9,-33.1,-33.6,-24.5
2022-08-01,STORE ALL PRO,3000019518,Package Warehouse,266.9,185.2,81.7,50,31.6,53.3,48.8
2022-08-01,STORE ALL PRO,3000007662,Package Warehouse,491.8,351.9,139.9,81.2,58.7,106.5,91.9
2022-08-01,STORE ALL PRO,3000003459,Package Warehouse,24.4,15.7,8.7,4,4.7,7.7,6.3
2022-08-01,STORE ALL PRO,3000004974,Package Warehouse,151.1,174.6,-23.5,25.1,-48.6,-55.8,-38.3
2022-08-01,STORE ALL PRO,3000020798,Package Warehouse,7.3,2.4,5,1.2,3.8,5.4,4.2
2022-08-01,STORE ALL PRO,3000007550,Package Warehouse,612.5,619.6,-7.1,128,-135.1,-142.7,-70.2
2022-08-01,STORE ALL PRO,3000002046,Package Warehouse,108.5,125,-16.5,19.5,-36,-42.5,-28.5
2022-08-01,STORE ALL PRO,3000004465,Package Warehouse,841.1,1031.5,-190.4,139.2,-329.7,-369.4,-274.3
2022-08-01,STORE ALL PRO,3000002698,Package Warehouse,16.6,8,8.6,2.7,5.8,8.6,6.9
2022-08-01,STORE ALL PRO,3000000709,Package Warehouse,322.2,103.7,218.5,53.2,165.3,244.6,186.7
2022-06-01,STORE ALL PRO,3000012147,Package Warehouse,2.1,1.1,1,0.3,0.7,0.5,0.7
2022-06-01,STORE ALL PRO,3000015283,Package Warehouse,7,3.7,3.3,1.1,2.2,1.8,2.4
2022-06-01,STORE ALL PRO,3000016583,Package Warehouse,23.1,4,19.1,3.7,15.4,13,15.8
2022-06-01,STORE ALL PRO,3000018702,Package Warehouse,112.3,25.3,87,18,69,57.9,72.1
2022-06-01,STORE ALL PRO,3000018542,Package Warehouse,1.4,0.7,0.8,0.2,0.6,0.5,0.6
2022-06-01,STORE ALL PRO,8000000027,Package Warehouse,1185.3,794.4,391,235.1,155.7,89.1,183.9
2022-06-01,STORE ALL PRO,3000007612,Package Warehouse,2.8,0.8,2,0.4,1.6,1.3,1.6
2022-06-01,STORE ALL PRO,3000007907,Package Warehouse,13.2,1,12.2,2.1,10.1,8.5,10.3
2022-06-01,STORE ALL PRO,3000020093,Package Warehouse,5.1,1.3,3.8,0.8,3,2.5,3.1
2022-06-01,STORE ALL PRO,3000020184,Package Warehouse,21.3,13.9,7.4,3.5,3.9,3.1,5.2
2022-06-01,STORE ALL PRO,3000017758,Package Warehouse,126.1,94.4,31.7,20.2,11.4,7.3,17.1
2022-06-01,STORE ALL PRO,3000019518,Package Warehouse,264.4,253,11.4,45.6,-34.3,-36.2,-23
2022-06-01,STORE ALL PRO,3000020798,Package Warehouse,1.4,0.5,1,0.2,0.7,0.6,0.8
2022-06-01,STORE ALL PRO,3000007550,Package Warehouse,622.9,640.5,-17.7,141.1,-158.7,-177,-110.1
2022-06-01,STORE ALL PRO,3000002046,Package Warehouse,108.4,125.9,-17.5,18.6,-36.1,-32.9,-32.4
2022-06-01,STORE ALL PRO,3000007662,Package Warehouse,409.7,277.7,132.1,65.8,66.3,49.1,83.6
2022-06-01,STORE ALL PRO,3000020617,Package Warehouse,85.8,60.9,24.9,13.8,11.1,7.8,16.8
2022-06-01,STORE ALL PRO,3000003459,Package Warehouse,14.2,7,7.2,2.3,4.9,4,5.4
2022-06-01,STORE ALL PRO,3000004974,Package Warehouse,123,143.3,-20.3,19.4,-39.6,-36.9,-33.8
2022-06-01,STORE ALL PRO,3000004465,Package Warehouse,801.9,121.2,680.7,128.3,552.3,466.4,585.8
2022-06-01,STORE ALL PRO,3000002698,Package Warehouse,12.9,5.4,7.5,2.1,5.4,4.5,5.9
2022-06-01,STORE ALL PRO,3000000709,Package Warehouse,394,99.6,294.4,64.6,229.7,191,237.1
2022-05-01,STORE ALL PRO,8000000027,Package Warehouse,1447.7,656.6,791,260.3,530.7,430.2,562
2022-05-01,STORE ALL PRO,3000007612,Package Warehouse,2.8,0.8,2,0.5,1.5,1.4,1.6
2022-05-01,STORE ALL PRO,3000007907,Package Warehouse,7,0.8,6.2,1.2,5,4.4,5.1
2022-05-01,STORE ALL PRO,3000020093,Package Warehouse,5.2,1.5,3.6,0.9,2.7,2.4,2.8
2022-05-01,STORE ALL PRO,3000020184,Package Warehouse,28.6,18.8,9.7,5.1,4.6,3.8,6.6
2022-05-01,STORE ALL PRO,3000017758,Package Warehouse,118.8,117.6,1.2,21.1,-19.9,-19.9,-14.7
2022-05-01,STORE ALL PRO,3000019518,Package Warehouse,244.9,213.5,31.2,47.7,-16.5,-21.8,-5.5
2022-05-01,STORE ALL PRO,3000020617,Package Warehouse,65.6,57.2,8.3,11.6,-3.3,-4,0.7
2022-05-01,STORE ALL PRO,3000007662,Package Warehouse,304.9,202,102.9,54.1,48.8,39.8,63.5
2022-05-01,STORE ALL PRO,3000003459,Package Warehouse,10.2,7.4,2.8,1.8,1,0.7,1.5
2022-05-01,STORE ALL PRO,3000004974,Package Warehouse,117.7,112.2,5.5,20.5,-15,-15.2,-9.8
2022-05-01,STORE ALL PRO,3000020798,Package Warehouse,2.2,0.8,1.4,0.4,1,0.9,1.1
2022-05-01,STORE ALL PRO,3000012147,Package Warehouse,3.3,2,1.3,0.6,0.7,0.6,0.9
2022-05-01,STORE ALL PRO,3000015283,Package Warehouse,4.8,2.9,1.9,0.9,1.1,0.9,1.2
2022-05-01,STORE ALL PRO,3000016583,Package Warehouse,23.1,4.4,18.7,4.1,14.7,13,15.1
2022-05-01,STORE ALL PRO,3000018702,Package Warehouse,91.9,27,64.9,16.3,48.6,42.9,52.2
2022-05-01,STORE ALL PRO,3000018542,Package Warehouse,1.4,0.7,0.7,0.3,0.5,0.4,0.5
2022-05-01,STORE ALL PRO,3000002046,Package Warehouse,147,156.6,-9.5,25.8,-35.3,-34.3,-26.7
2022-05-01,STORE ALL PRO,3000002698,Package Warehouse,10.5,4.6,5.9,1.9,4.1,3.5,4.6
2022-05-01,STORE ALL PRO,3000007550,Package Warehouse,614.9,562.3,52.6,134.1,-81.5,-128.6,-34.7
2022-05-01,STORE ALL PRO,3000004465,Package Warehouse,985.1,282.8,702.3,170.4,531.9,471.6,580.5
2022-03-01,STORE ALL PRO,3000012147,Package Warehouse,0.7,0.3,0.4,0.1,0.3,0.3,0.3
2022-03-01,STORE ALL PRO,3000015283,Package Warehouse,5.6,2.5,3.1,1.1,1.9,2.1,2.1
2022-03-01,STORE ALL PRO,3000007612,Package Warehouse,19.2,5.8,13.4,3.9,9.5,9.1,10.2
2022-03-01,STORE ALL PRO,3000018702,Package Warehouse,76.6,26.2,50.4,15.6,34.8,37.7,38.2
2022-03-01,STORE ALL PRO,3000018542,Package Warehouse,1.7,0.9,0.9,0.3,0.5,0.6,0.6
2022-03-01,STORE ALL PRO,3000007907,Package Warehouse,13.7,3.6,10,2.8,7.3,7.8,7.8
2022-03-01,STORE ALL PRO,8000000027,Package Warehouse,1204.4,844.9,359.5,245.9,113.7,36.4,125.9
2022-03-01,STORE ALL PRO,3000017758,Package Warehouse,185.8,219.8,-34.1,37.8,-71.9,-72.8,-55.2
2022-03-01,STORE ALL PRO,3000020184,Package Warehouse,40.4,29.5,10.9,8.2,2.6,2.6,5.6
2022-03-01,STORE ALL PRO,3000019518,Package Warehouse,214.6,171.7,42.9,45.9,-3,-1.8,5.5
2022-03-01,STORE ALL PRO,3000020617,Package Warehouse,62.2,82.7,-20.5,12.7,-33.2,-34,-26.7
2022-03-01,STORE ALL PRO,3000007662,Package Warehouse,296.6,194.1,102.5,60.4,42.1,48.7,55.9
2022-03-01,STORE ALL PRO,3000003459,Package Warehouse,5.3,4.2,1.1,1.1,0,0.1,0.4
2022-03-01,STORE ALL PRO,3000004974,Package Warehouse,123.9,156.8,-32.9,25.2,-58.1,-59.2,-48.8
2022-03-01,STORE ALL PRO,3000020798,Package Warehouse,1.5,0.7,0.8,0.3,0.5,0.5,0.5
2022-03-01,STORE ALL PRO,3000016583,Package Warehouse,22.6,6.4,16.3,4.6,11.7,12.6,12.5
2022-03-01,STORE ALL PRO,3000020093,Package Warehouse,5.2,1.3,3.9,1,2.8,3.1,3
2022-03-01,STORE ALL PRO,3000000709,Package Warehouse,394,115.7,278.3,80.2,198.1,214,209.1
2022-03-01,STORE ALL PRO,3000002698,Package Warehouse,17.7,6.9,10.8,3.6,7.2,7.8,8.1
2022-03-01,STORE ALL PRO,3000004465,Package Warehouse,228.2,110.6,117.4,49,68.6,73.9,84.5
2022-04-01,STORE ALL PRO,8000000027,Package Warehouse,1814.4,839.9,974.6,374.9,599.7,481.9,637.6
2022-04-01,STORE ALL PRO,3000007612,Package Warehouse,2.8,3.3,-0.5,0.6,-1.1,-1.4,-1.1
2022-04-01,STORE ALL PRO,3000007907,Package Warehouse,7.9,2.1,5.8,1.6,4.2,7.2,4.3
2022-04-01,STORE ALL PRO,3000020093,Package Warehouse,5.2,1.4,3.7,1,2.7,4.6,2.8
2022-04-01,STORE ALL PRO,3000020184,Package Warehouse,33.5,24.7,8.7,6.7,2,4.5,4
2022-04-01,STORE ALL PRO,3000017758,Package Warehouse,119.7,18.6,101.1,24,77.1,129.1,83.3
2022-04-01,STORE ALL PRO,3000019518,Package Warehouse,225.5,300.7,-75,45.5,-120.6,-163.4,-110.6
2022-04-01,STORE ALL PRO,3000020617,Package Warehouse,91.4,102.1,-10.7,18.3,-29.1,-34.9,-22.7
2022-04-01,STORE ALL PRO,3000007662,Package Warehouse,228.1,246.4,-18.3,45.8,-64.1,-74.2,-51.8
2022-04-01,STORE ALL PRO,3000003459,Package Warehouse,9.4,7.9,1.5,1.9,-0.4,0.4,0.1
2022-04-01,STORE ALL PRO,3000004974,Package Warehouse,130.2,170.6,-40.4,26.1,-66.6,-88,-59.7
2022-04-01,STORE ALL PRO,3000020798,Package Warehouse,1.4,0.5,0.9,0.3,0.6,1.1,0.6
2022-04-01,STORE ALL PRO,3000012147,Package Warehouse,6.4,3.3,3.1,1.3,1.8,3.4,2.1
2022-04-01,STORE ALL PRO,3000015283,Package Warehouse,6.6,4.7,1.9,1.3,0.5,1.5,0.8
2022-04-01,STORE ALL PRO,3000016583,Package Warehouse,22.7,5.9,16.8,4.6,12.2,20.9,12.7
2022-04-01,STORE ALL PRO,3000018702,Package Warehouse,73.9,37.1,36.8,14.8,22,40.8,25
2022-04-01,STORE ALL PRO,3000018542,Package Warehouse,1.5,0.8,0.7,0.3,0.4,0.8,0.4
2022-04-01,STORE ALL PRO,3000000709,Package Warehouse,788,254.8,533.2,158.5,374.6,649.9,388.1
2022-04-01,STORE ALL PRO,3000004465,Package Warehouse,661.1,301.1,360,133.3,226.7,413,260.3
2022-04-01,STORE ALL PRO,3000002698,Package Warehouse,13.8,6.3,7.5,2.8,4.7,8.6,5.3
2022-04-01,STORE ALL PRO,3000007550,Package Warehouse,688.2,557,131.2,162.6,-31.4,-76.9,14.2
2022-01-01,STORE ALL PRO,3000007612,Package Warehouse,7.3,6.7,0.7,1.8,-1.2,-3.7,-0.8
2022-01-01,STORE ALL PRO,3000012147,Package Warehouse,1.2,0.8,0.3,0.3,0,0.9,0.1
2022-01-01,STORE ALL PRO,3000015283,Package Warehouse,5.9,4.6,1.3,1.5,-0.2,3,0.1
2022-01-01,STORE ALL PRO,3000007662,Package Warehouse,277,156.1,120.9,72.3,48.6,343.5,55.8
2022-01-01,STORE ALL PRO,3000003459,Package Warehouse,3.1,1.8,1.3,0.8,0.5,3.7,0.6
